年,月,規模,就業形態,現金給与総額,きまって支給する給与,所定内給与,所定外給与,特別給与,総実労働時間,所定内労働時間,所定外労働時間,前月末労働者数,本月末労働者数,パートタイム労働者数,現金給与総額指数,きまって支給する給与指数,所定内給与指数,所定外給与指数,特別給与指数,総実労働時間指数,所定内労働時間指数,所定外労働時間指数,CPI(持ち家除く総合),実質_現金給与総額指数,実質_きまって支給する給与指数,実質_所定内給与指数,実質_所定外給与指数,実質_特別給与指数,実質_現金給与総額,実質_きまって支給する給与,実質_所定内給与,実質_所定外給与,実質_特別給与
1997,5,30〜99人,形態計,295444,287145.0,269029.0,18116.0,8299.0,157.7,146.9,10.8,10743249.0,10716327.0,1505936.0,94.89615653927936,112.49955924009075,113.94512587673229,94.66478549406908,14.795072468935519,111.13460183227623,112.91314373558802,91.52542372881356,97.6,97.22966858532722,115.26594184435528,116.74705520156998,96.99260808818553,15.158885726368359,302709.01639344264,294205.9426229508,275644.4672131148,18561.475409836065,8503.073770491805
1997,5,30〜99人,一般,329144,319573.0,298806.0,20767.0,9571.0,168.0,155.7,12.3,9232712.0,9210391.0,,80.75211360212758,97.73203379930212,99.41840734111008,78.55872895782106,11.873364016424965,100.29850746268656,102.77227722772278,76.875,97.6,82.73782131365532,100.13528053207183,101.86312227572756,80.49050098137404,12.165331984041973,337237.7049180328,327431.3524590164,306153.68852459016,21277.663934426233,9806.352459016394
1997,5,30〜99人,パート,89391,88870.0,86960.0,1910.0,521.0,94.9,93.2,1.7,1510537.0,1505936.0,,87.95816154837694,89.82029876089021,90.86634413433507,58.93242826288183,19.389653889095644,109.96523754345309,111.61676646706586,60.71428571428572,97.6,90.12106716022228,92.02899463205965,93.10076243272036,60.38158633491991,19.866448656860292,91589.1393442623,91055.32786885246,89098.3606557377,1956.967213114754,533.811475409836
1997,5,5〜29人,形態計,255325,251859.0,241390.0,10469.0,3466.0,155.0,147.7,7.3,17957175.0,17994440.0,3532595.0,100.2205971824794,114.51259434391197,116.17576282606603,86.09375,9.95319185595727,117.87072243346009,119.59514170040484,91.25,97.6,102.68503809680267,117.32847781138523,119.03254387916601,88.2108094262295,10.197942475366057,261603.4836065574,258052.25409836066,247325.81967213118,10726.434426229509,3551.229508196722
1997,5,5〜29人,一般,297212,292944.0,280241.0,12703.0,4268.0,169.5,160.8,8.7,14440983.0,14461845.0,,81.65882714963952,95.2740873241727,97.07669391714009,67.58712423516893,7.5549183084629945,101.55781905332535,103.80890897353132,72.5,97.6,83.66683109594214,97.61689275017696,99.46382573477469,69.24910269996816,7.740694988179298,304520.49180327874,300147.5409836066,287132.1721311475,13015.368852459016,4372.950819672131
1997,5,5〜29人,パート,83572,83394.0,82085.0,1309.0,178.0,95.0,93.7,1.3,3516192.0,3532595.0,,93.57937876514455,95.50936265246521,96.33598178553406,62.096774193548384,8.940231039678553,122.26512226512224,123.61477572559367,68.42105263157895,97.6,95.88051102986122,97.85795353736191,98.70489937042424,63.623744050766796,9.160072786555896,85627.04918032789,85444.67213114754,84103.48360655738,1341.188524590164,182.3770491803279
1997,5,5人以上,形態計,293869,288227.0,269098.0,19129.0,5642.0,156.2,146.2,10.0,41453386.0,41449172.0,6319910.0,91.10748034425457,109.10250586721175,110.09115009491393,96.86550536763217,9.665593092578634,112.29331416247304,113.77431906614785,94.33962264150944,97.6,93.3478282215723,111.78535437214319,112.7983095234774,99.2474440242133,9.903271611248602,301095.28688524594,295314.54918032786,275715.16393442627,19599.38524590164,5780.737704918033
1997,5,5人以上,一般,330673,324085.0,301863.0,22222.0,6588.0,167.0,155.5,11.5,35149752.0,35129262.0,,77.78326641120998,95.03095026551838,96.24413744288888,81.1377245508982,7.834463075276489,101.33495145631066,103.32225913621262,80.41958041958041,97.6,79.69596968361678,97.36777691139179,98.61079656033698,83.13291449887112,8.027113806635748,338804.3032786885,332054.3032786885,309285.86065573775,22768.44262295082,6750.0
1997,5,5人以上,パート,88974,88594.0,86680.0,1914.0,380.0,95.9,94.2,1.7,6303634.0,6319910.0,,89.18894535831353,91.09922879177378,92.11868729807856,60.68484464172479,15.145476285372657,115.4031287605295,116.87344913151365,68.0,97.6,91.38211614581306,93.3393737620633,94.38390092016246,62.17709491979999,15.517906030094936,91161.88524590165,90772.54098360657,88811.47540983607,1961.0655737704922,389.344262295082
1997,6,30人以上,形態計,625348,319220.0,293092.0,26128.0,306128.0,165.1,152.7,12.4,23473450.0,23456595.0,2803790.0,168.37224830913712,107.82128188499784,108.2131240146651,103.6126422651386,406.30707156508817,114.33518005540166,115.68181818181817,100.0,97.6,172.51254949706674,110.47262488216994,110.87410247404212,106.16049412411743,416.29822906259034,640725.4098360656,327069.6721311476,300299.18032786885,26770.49180327869,313655.7377049181
1997,6,30人以上,一般,694861,348975.0,319650.0,29325.0,345886.0,173.6,159.9,13.7,20686285.0,20652805.0,,150.79350611866676,96.77352264218962,97.39250719056209,90.50367261280168,345.21972592895713,106.17737003058103,108.11359026369168,87.82051282051282,97.6,154.5015431543717,99.15319942847297,99.7874049083628,92.72917275901811,353.7087355829479,711947.7459016395,357556.3524590164,327510.2459016394,30046.10655737705,354391.39344262297
1997,6,30人以上,パート,111367,99212.0,96719.0,2493.0,12155.0,101.8,99.6,2.2,2787165.0,2803790.0,,99.9129763869949,91.54509803921569,92.95434887073523,57.641618497109825,393.49303981871157,114.12556053811657,115.81395348837209,68.75,97.6,102.36985285552758,93.79620700739312,95.24011154788447,59.059035345399415,403.1690981749094,114105.53278688526,101651.6393442623,99097.33606557378,2554.303278688525,12453.893442622952
1997,6,500人以上,形態計,860275,382808.0,341144.0,41664.0,477467.0,164.8,149.6,15.2,4465463.0,4456833.0,294829.0,179.49319813052912,104.18188448789196,103.28338868721976,112.17187626201437,426.9273413329995,110.52984574111335,110.89696071163824,107.04225352112675,97.6,183.9069652976733,106.74373410644668,105.82314414674157,114.93020108812948,437.42555464446673,881429.3032786886,392221.31147540984,349532.78688524594,42688.52459016394,489207.9918032787
1997,6,500人以上,一般,911476,402123.0,357847.0,44276.0,509353.0,169.2,153.1,16.1,4173938.0,4162004.0,,167.0973608371404,97.36492932306068,96.6895344218709,103.19062157689886,384.50441609421,105.94865372573577,106.68989547038328,99.38271604938272,97.6,171.20631233313566,99.75914889657858,99.06714592404806,105.72809587797016,393.95944271947747,933889.3442622952,412011.2704918033,366646.51639344264,45364.75409836066,521878.0737704919
1997,6,500人以上,パート,132365,108212.0,103688.0,4524.0,24153.0,104.3,100.9,3.4,291525.0,294829.0,,99.86419706514769,84.0305334027039,85.11015530091605,65.10289250251834,641.0031847133757,111.43162393162393,112.73743016759776,82.92682926829269,97.6,102.31987404215953,86.09685799457367,87.20302797225006,66.7037833017606,656.765558107967,135619.87704918033,110872.95081967213,106237.7049180328,4635.245901639345,24746.9262295082
1997,6,100〜499人,形態計,642270,321585.0,294043.0,27542.0,320685.0,163.7,151.3,12.4,8281195.0,8276899.0,996037.0,172.01095908020858,107.69362146739402,107.3851165542453,111.10125050423558,428.84939420685225,113.28719723183389,114.18867924528303,103.33333333333334,97.6,176.2407367625088,110.34182527396929,110.02573417443166,113.83324846745448,439.3948711135781,658063.524590164,329492.8278688525,301273.5655737705,28219.262295081968,328570.69672131154
1997,6,100〜499人,一般,713897,351139.0,320246.0,30893.0,362758.0,172.0,158.2,13.8,7285817.0,7280862.0,,155.96056293720045,97.68812821846771,97.60889509312966,98.51712481663371,369.05781693508186,106.30407911001237,107.54588715159754,93.87755102040816,97.6,159.79565874713163,100.09029530580709,100.00911382492794,100.93967706622307,378.13300915479704,731451.8442622952,359773.5655737705,328120.9016393443,31652.663934426233,371678.2786885246
1997,6,100〜499人,パート,118335,105404.0,102369.0,3035.0,12931.0,103.3,100.6,2.7,995378.0,996037.0,,100.83765082827732,92.50103116306417,93.83387108601599,62.53863589532248,379.9882456655892,112.52723311546842,113.92978482446206,77.14285714285715,97.6,103.31726519290709,94.7756466834674,96.14126135862294,64.07647120422385,389.3322189196611,121244.87704918033,107995.90163934426,104886.2704918033,3109.631147540984,13248.975409836066
1997,6,30〜99人,形態計,514563,290944.0,272369.0,18575.0,223619.0,166.3,155.2,11.1,10726792.0,10722863.0,1512924.0,165.27684094894872,113.98795648034603,115.35975671737879,97.06328055599101,398.6575865081204,117.19520789288231,119.29285165257495,94.06779661016948,97.6,169.34102556244744,116.790939016748,118.19647204649466,99.45008253687605,408.4606419140578,527216.1885245902,298098.36065573775,279066.5983606557,19031.76229508197,229117.82786885247
1997,6,30〜99人,一般,581880,323235.0,301909.0,21326.0,258645.0,177.1,164.4,12.7,9226530.0,9209939.0,,142.75830597794885,98.85194914813648,100.45083412631341,80.67334972574238,320.86367527199195,105.73134328358209,108.51485148514853,79.375,97.6,146.2687561249476,101.28273478292672,102.92093660482932,82.6571206206377,328.75376564753276,596188.524590164,331183.4016393443,309332.99180327874,21850.409836065573,265005.12295081967
1997,6,30〜99人,パート,102677,93369.0,91630.0,1739.0,9308.0,100.4,98.7,1.7,1500262.0,1512924.0,,101.03120172391739,94.36740716783571,95.74612595479671,53.65627892625733,346.4086341644957,116.33835457705679,118.20359281437125,60.71428571428572,97.6,103.51557553680063,96.68791718015954,98.10053888811139,54.9756956211653,354.9268792669014,105201.8442622951,95664.95901639345,93883.19672131148,1781.7622950819673,9536.88524590164
1997,6,5〜29人,形態計,362390,254234.0,243722.0,10512.0,108156.0,164.4,157.0,7.4,18078116.0,18094704.0,3547464.0,142.2459305315136,115.59243430026372,117.2981037635961,86.44736842105263,310.5878298825489,125.0190114068441,127.1255060728745,92.5,97.6,145.74378128228852,118.4348712092866,120.18248336434027,88.57312338222606,318.22523553539844,371301.2295081967,260485.65573770492,249715.16393442627,10770.49180327869,110815.5737704918
1997,6,5〜29人,一般,428264,294831.0,282060.0,12771.0,133433.0,180.2,171.3,8.9,14552529.0,14547240.0,,117.66528925619835,95.8877957557525,97.7068033809062,67.9489225857941,236.1938647266033,107.96884361893349,110.58747579083278,74.16666666666667,97.6,120.55869800839996,98.24569237269725,100.10942969355143,69.61979773134641,242.00191058053616,438795.0819672132,302080.9426229508,288995.9016393443,13085.040983606557,136714.1393442623
1997,6,5〜29人,パート,91375,87211.0,85993.0,1218.0,4164.0,99.5,98.3,1.2,3525587.0,3547464.0,,102.31675363357444,99.88089102674226,100.92245942234793,57.779886148007584,209.14113510798592,128.05662805662806,129.68337730870712,63.1578947368421,97.6,104.83273937866232,102.33697851100642,103.40415924420894,59.20070302049958,214.2839499057233,93621.9262295082,89355.53278688525,88107.58196721312,1247.9508196721313,4266.393442622951
1997,6,5人以上,形態計,510888,290933.0,271602.0,19331.0,219955.0,164.8,154.6,10.2,41551566.0,41551299.0,6351254.0,158.3893449738337,110.12680747974866,111.11556588335407,97.88839376139356,376.81593914890703,118.47591660675774,120.3112840466926,96.22641509433963,97.6,162.28416493220666,112.83484372925068,113.84791586409229,100.2954854112639,386.0819048656835,523450.8196721312,298087.09016393445,278280.7377049181,19806.352459016394,225363.72950819673
1997,6,5人以上,一般,584724,326607.0,304121.0,22486.0,258117.0,176.3,164.6,11.7,35238814.0,35200045.0,,137.54295835773814,95.77047247904149,96.96406423864074,82.10165035782094,306.9532643596147,106.97815533980581,109.36877076411959,81.81818181818181,97.6,140.92516225178088,98.12548409737857,99.34842647401716,84.12054339940671,314.50129545042495,599102.4590163934,334638.3196721312,311599.38524590165,23038.93442622951,264464.1393442623
1997,6,5人以上,パート,100201,92509.0,90728.0,1781.0,7692.0,100.6,98.9,1.7,6312752.0,6351254.0,,100.44306779338206,95.12493573264781,96.4206767556538,56.46797717184528,306.576325229175,121.0589651022864,122.70471464019852,68.0,97.6,102.91297929649801,97.46407349656539,98.79167700374364,57.8565339875464,314.11508732497435,102664.95901639346,94783.81147540985,92959.01639344262,1824.795081967213,7881.147540983607
1997,7,30人以上,形態計,533480,318304.0,292437.0,25867.0,215176.0,164.6,152.2,12.4,23461558.0,23400156.0,2815312.0,143.63718605953562,107.51188932122784,107.97129006413215,102.57762620454456,285.59142068379697,113.98891966759001,115.30303030303028,100.0,97.2,147.7748827773,110.60893963089285,111.08157414005365,105.53253724747383,293.81833403682816,548847.7366255145,327473.2510288066,300861.11111111107,26612.13991769547,221374.4855967078
1997,7,30人以上,一般,590327,348290.0,319272.0,29018.0,242037.0,173.4,159.7,13.7,20661712.0,20584844.0,,128.10832394754374,96.58356673414492,97.27733632330717,89.55620023455342,241.57076841695527,106.05504587155963,107.97836375929681,87.82051282051282,97.2,131.798687188831,99.36580939726844,100.07956411862877,92.13600847176278,248.52959713678527,607332.304526749,358323.04526748974,328469.13580246916,29853.909465020577,249009.25925925927
1997,7,30人以上,パート,115900,98039.0,95324.0,2715.0,17861.0,100.1,97.8,2.3,2799846.0,2815312.0,,103.97976028134643,90.46274509803922,91.61364728495916,62.774566473988436,578.2130139203626,112.21973094170403,113.72093023255813,71.87499999999999,97.2,106.97506201784613,93.06866779633664,94.25272354419666,64.58288731891815,594.8693558851467,119238.68312757202,100863.16872427984,98069.95884773662,2793.2098765432097,18375.51440329218
1997,7,500人以上,形態計,681269,381532.0,340094.0,41438.0,299737.0,167.5,152.3,15.2,4455557.0,4442205.0,294297.0,142.14425805374728,103.8346187969802,102.96549490007538,111.56341706378052,268.00997871921885,112.34071093226024,112.89844329132693,107.04225352112675,97.2,146.23894861496635,106.82573950306605,105.93157911530389,114.7771780491569,275.73043078108935,700894.0329218106,392522.633744856,349890.9465020576,42631.687242798354,308371.3991769547
1997,7,500人以上,一般,720149,400702.0,356716.0,43986.0,319447.0,171.9,155.9,16.0,4164440.0,4147908.0,,132.022123796464,97.02086652494152,96.38394051321403,102.51474118442212,241.14667471880423,107.63932373199752,108.6411149825784,98.76543209876544,97.2,135.8252302432757,99.81570630138017,99.16043262676341,105.46784072471411,248.09328674774096,740894.0329218106,412244.8559670782,366991.7695473251,45253.08641975308,328649.1769547325
1997,7,500人以上,パート,129219,109342.0,104081.0,5261.0,19877.0,104.3,100.6,3.7,291117.0,294297.0,,97.49066354822891,84.90801928915877,85.43274124175066,75.70873506979422,527.5212314225053,111.43162393162393,112.40223463687151,90.24390243902441,97.2,100.29903657225196,87.35392930983411,87.89376670962002,77.88964513353314,542.7173162782975,132941.35802469135,112491.7695473251,107079.21810699588,5412.551440329218,20449.588477366255
1997,7,100〜499人,形態計,537364,320460.0,293109.0,27351.0,216904.0,163.7,151.2,12.5,8283569.0,8249324.0,1002715.0,143.91532691107665,107.31687714116359,107.04401780725364,110.33077853973377,290.06392254406376,113.28719723183389,114.11320754716981,104.16666666666667,97.2,148.0610359167455,110.40830981601191,110.1275903366807,113.50903141947919,298.4196733992425,552843.6213991769,329691.35802469135,301552.4691358025,28138.888888888887,223152.26337448557
1997,7,100〜499人,一般,594190,350093.0,319417.0,30676.0,244097.0,172.1,158.3,13.8,7289928.0,7246609.0,,129.80893166893142,97.39712726979349,97.35622129226343,97.82511639772945,248.33609717884286,106.36588380716934,107.61386811692728,93.87755102040816,97.2,133.54828361001174,100.20280583312086,100.16072149409818,100.6431238659768,255.48981191238974,611306.5843621399,360177.9835390947,328618.31275720167,31559.670781893004,251128.60082304527
1997,7,100〜499人,パート,123589,104686.0,101544.0,3142.0,18903.0,102.8,100.0,2.8,993641.0,1002715.0,,105.31477946690299,91.87092471193253,93.07765637603579,64.74345765505872,555.4804584190421,111.98257080610021,113.25028312570782,80.0,97.2,108.34853854619648,94.51741225507462,95.75890573666234,66.60849552989579,571.4819531060103,127149.17695473251,107701.64609053497,104469.13580246913,3232.5102880658433,19447.530864197528
1997,7,30〜99人,形態計,469125,290391.0,272135.0,18256.0,178734.0,164.0,153.0,11.0,10722432.0,10708627.0,1518300.0,150.6822255198597,113.77129849828202,115.26064785009996,95.39635261535246,318.63868931952294,115.57434813248766,117.60184473481938,93.22033898305084,97.2,155.02286576117254,117.04866100646298,118.58091342602877,98.14439569480705,327.81758160444747,482638.8888888889,298756.1728395061,279974.2798353909,18781.893004115227,183882.7160493827
1997,7,30〜99人,一般,528622,323186.0,302240.0,20946.0,205436.0,175.0,162.4,12.6,9207344.0,9190327.0,,129.69200045142517,98.8369639345666,100.56096408632061,79.23586154719122,254.85491694475803,104.4776119402985,107.19471947194721,78.75,97.2,133.42798400352385,101.68411927424548,103.45778198181132,81.51837607735722,262.19641660983336,543849.7942386831,332495.88477366255,310946.50205761316,21549.382716049382,211353.90946502058
